order_id,product_id,customer_id,product,state_name,amount,currency,timestamp,transaction_date
4370,7,667,Emulsifier,New Jersey,2063,USD,2020-09-02T08:42:46Z,9/2/2020
8244,89,781,Chocolate - Semi Sweet,Texas,2432,USD,2020-09-02T08:08:13Z,9/2/2020
5086,63,676,Soap - Hand Soap,California,3505,USD,2020-09-02T03:43:12Z,9/2/2020
9815,55,378,"Soup - Cream Of Broccoli, Dry",New York,1518,USD,2020-09-02T07:13:10Z,9/2/2020
2694,89,817,Appetizer - Veg Assortment,New York,4799,USD,2020-09-02T20:14:10Z,9/2/2020
8133,31,705,Lobak,New York,869,USD,2020-09-02T14:49:50Z,9/2/2020
7213,53,391,"Oil - Shortening,liqud, Fry",New York,4070,USD,2020-09-02T08:11:34Z,9/2/2020
7449,7,356,Danishes - Mini Raspberry,New York,1823,USD,2020-09-02T07:02:53Z,9/2/2020
8578,50,885,Coriander - Ground,New York,2184,USD,2020-09-02T21:50:28Z,9/2/2020
7124,33,329,Cheese - Ricotta,New Jersey,2391,USD,2020-09-02T21:05:56Z,9/2/2020
1988,83,508,Pancetta,Texas,979,USD,2020-09-02T23:46:52Z,9/2/2020
2542,67,590,Bay Leaf Ground,California,1632,USD,2020-09-02T07:50:00Z,9/2/2020
8395,20,144,Bread - Flat Bread,California,2685,USD,2020-09-02T01:05:02Z,9/2/2020
4896,50,258,Uniform Linen Charge,New Jersey,641,USD,2020-09-02T01:43:18Z,9/2/2020
7646,42,239,Cornish Hen,Texas,2860,USD,2020-09-02T00:38:59Z,9/2/2020
2927,36,155,Broom Handle,California,1554,USD,2020-09-02T18:23:06Z,9/2/2020
6416,82,516,Beer - Blue Light,New York,2015,USD,2020-09-02T21:06:57Z,9/2/2020
3793,2,550,"Asparagus - White, Canned",New York,1371,USD,2020-09-02T22:54:46Z,9/2/2020
6016,13,443,"Tabasco Sauce, 2 Oz",New York,663,USD,2020-09-02T16:19:10Z,9/2/2020
4611,87,125,Longos - Grilled Chicken With,New York,4402,USD,2020-09-02T05:41:54Z,9/2/2020
7522,15,681,Tequila Rose Cream Liquor,New York,1642,USD,2020-09-02T11:47:35Z,9/2/2020
2537,23,421,"Salmon - Atlantic, Fresh, Whole",New York,3275,USD,2020-09-02T21:02:48Z,9/2/2020
5566,25,149,Lemonade - Pineapple Passion,New Jersey,938,USD,2020-09-02T00:04:55Z,9/2/2020
8918,99,117,"Beans - Black Bean, Dry",Texas,3525,USD,2020-09-02T21:10:27Z,9/2/2020
5625,30,894,Onions - White,California,3750,USD,2020-09-02T11:00:02Z,9/2/2020
7742,84,726,Knife Plastic - White,California,941,USD,2020-09-02T19:28:42Z,9/2/2020
6251,23,888,"Lamb - Leg, Boneless",New Jersey,2675,USD,2020-09-02T13:24:37Z,9/2/2020
8152,85,579,Artichoke - Fresh,Texas,4918,USD,2020-09-02T15:11:40Z,9/2/2020
2418,26,658,Flour - Bread,California,3408,USD,2020-09-02T16:23:10Z,9/2/2020
9378,17,294,French Kiss Vanilla,New York,4482,USD,2020-09-02T06:01:40Z,9/2/2020
5052,10,146,Onion Powder,New York,3828,USD,2020-09-02T12:22:31Z,9/2/2020
6504,36,352,Cake - Bande Of Fruit,New York,1647,USD,2020-09-02T19:14:08Z,9/2/2020
8321,89,642,Lid - 16 Oz And 32 Oz,New York,2295,USD,2020-09-02T05:12:44Z,9/2/2020
2878,56,421,Cheese - Valancey,New York,4307,USD,2020-09-02T22:25:55Z,9/2/2020
3055,34,859,"7up Diet, 355 Ml",New York,3637,USD,2020-09-02T12:11:02Z,9/2/2020
4999,84,594,"Wine - White, Concha Y Toro",New Jersey,1766,USD,2020-09-02T04:21:51Z,9/2/2020
4581,50,851,Wine - Muscadet Sur Lie,Texas,3676,USD,2020-09-02T01:59:21Z,9/2/2020
9385,20,527,Foil Cont Round,California,3667,USD,2020-09-02T03:10:31Z,9/2/2020
3790,28,610,Syrup - Monin - Blue Curacao,California,2990,USD,2020-09-02T04:51:11Z,9/2/2020
9001,90,840,Mushroom - White Button,New Jersey,1172,USD,2020-09-02T04:11:24Z,9/2/2020
5236,47,803,"Lamb - Whole, Frozen",Texas,1224,USD,2020-09-02T07:19:00Z,9/2/2020
5782,65,733,Sauce - Fish 25 Ozf Bottle,California,2112,USD,2020-09-02T03:25:04Z,9/2/2020
6863,94,671,Sprouts - Baby Pea Tendrils,New York,570,USD,2020-09-02T13:17:01Z,9/2/2020
9653,91,285,Wine - Casillero Del Diablo,New York,3789,USD,2020-09-02T21:55:59Z,9/2/2020
7411,83,110,Longos - Grilled Veg Sandwiches,New York,3268,USD,2020-09-02T20:32:32Z,9/2/2020
3403,73,374,Paste - Black Olive,New York,2253,USD,2020-09-02T17:13:38Z,9/2/2020
1395,73,480,Pastry - Chocolate Chip Muffin,New York,2723,USD,2020-09-02T16:17:18Z,9/2/2020
8811,70,348,"Potatoes - Purple, Organic",New York,4787,USD,2020-09-02T22:36:20Z,9/2/2020
9607,63,500,Soup - Campbells - Chicken Noodle,New Jersey,3290,USD,2020-09-02T07:35:39Z,9/2/2020
3143,37,845,Longos - Grilled Veg Sandwiches,Texas,4571,USD,2020-09-02T21:47:30Z,9/2/2020
5266,41,362,Compound - Mocha,California,1527,USD,2020-09-02T18:45:03Z,9/2/2020
5069,70,303,Potatoes - Peeled,California,1379,USD,2020-09-02T12:00:50Z,9/2/2020
1444,74,440,Pork - Caul Fat,New Jersey,3602,USD,2020-09-02T08:10:12Z,9/2/2020
5242,42,773,Myers Planters Punch,Texas,728,USD,2020-09-02T14:59:39Z,9/2/2020
5797,90,591,Wine - Casablanca Valley,California,4404,USD,2020-09-02T02:27:08Z,9/2/2020
5477,41,309,Mortadella,New York,2249,USD,2020-09-02T01:35:54Z,9/2/2020
6817,75,281,Dc - Frozen Momji,New York,3639,USD,2020-09-02T19:33:26Z,9/2/2020
5112,22,884,Muffins - Assorted,New York,3907,USD,2020-09-02T06:11:47Z,9/2/2020
3114,56,717,"Juice - Clamato, 341 Ml",New York,720,USD,2020-09-02T09:07:35Z,9/2/2020
1463,11,479,White Fish - Filets,New York,996,USD,2020-09-02T23:16:00Z,9/2/2020
2374,91,386,Lobster - Base,New York,4952,USD,2020-09-02T07:01:02Z,9/2/2020
1475,32,538,Beer - Maudite,New Jersey,2151,USD,2020-09-02T00:46:21Z,9/2/2020
5422,88,467,Sherry - Dry,Texas,3876,USD,2020-09-02T08:38:10Z,9/2/2020
7975,43,162,Potatoes - Pei 10 Oz,California,1290,USD,2020-09-02T08:26:51Z,9/2/2020
9284,95,753,Pork - Ground,California,918,USD,2020-09-02T13:15:02Z,9/2/2020
5505,68,397,Wine - Valpolicella Masi,New Jersey,2706,USD,2020-09-02T18:37:00Z,9/2/2020
8164,42,555,Jagermeister,Texas,3271,USD,2020-09-02T22:36:19Z,9/2/2020
6175,50,363,Mushrooms - Honey,California,1077,USD,2020-09-02T02:28:24Z,9/2/2020
6276,68,383,"Chilli Paste, Sambal Oelek",New York,2389,USD,2020-09-02T20:59:43Z,9/2/2020
6828,34,739,Mushroom - Chanterelle Frozen,New York,2150,USD,2020-09-02T20:46:09Z,9/2/2020
4172,14,229,Chocolate Bar - Smarties,New York,3505,USD,2020-09-02T12:03:41Z,9/2/2020
3665,70,550,Flower - Potmums,New York,4874,USD,2020-09-02T02:27:00Z,9/2/2020
6203,34,420,Cake - French Pear Tart,New York,2480,USD,2020-09-02T20:39:20Z,9/2/2020
6106,29,717,Cornflakes,New York,511,USD,2020-09-02T07:57:44Z,9/2/2020
7562,96,135,Sobe - Cranberry Grapefruit,New Jersey,636,USD,2020-09-02T05:12:19Z,9/2/2020
9285,15,187,Danishes - Mini Cheese,Texas,930,USD,2020-09-02T05:20:37Z,9/2/2020
9072,47,702,Pork - Shoulder,California,2667,USD,2020-09-02T18:25:29Z,9/2/2020
7809,55,868,Plastic Wrap,California,2127,USD,2020-09-02T16:43:46Z,9/2/2020
9754,82,775,Wine - Casablanca Valley,New Jersey,3675,USD,2020-09-02T05:27:19Z,9/2/2020
4916,34,867,Flour - Strong,Texas,4499,USD,2020-09-02T14:06:03Z,9/2/2020
1175,21,453,"Bread - Roll, Calabrese",California,2749,USD,2020-09-02T10:32:26Z,9/2/2020
6711,68,668,Tea - English Breakfast,New York,4163,USD,2020-09-02T04:14:46Z,9/2/2020
1235,62,847,Tart - Raisin And Pecan,New York,1291,USD,2020-09-02T17:21:52Z,9/2/2020
9993,67,864,Longos - Burritos,New York,1156,USD,2020-09-02T18:17:40Z,9/2/2020
8089,50,416,Wine - Clavet Saint Emilion,New York,4189,USD,2020-09-02T06:19:59Z,9/2/2020
5738,42,121,Anisette - Mcguiness,New York,1539,USD,2020-09-02T19:02:58Z,9/2/2020
3018,24,756,Appetizer - Mushroom Tart,New York,972,USD,2020-09-02T15:12:36Z,9/2/2020
7419,99,329,Quail - Jumbo Boneless,New Jersey,1105,USD,2020-09-02T17:58:44Z,9/2/2020
2405,21,237,"Wine - Niagara,vqa Reisling",Texas,1821,USD,2020-09-02T08:58:49Z,9/2/2020
2668,59,300,Corn - Mini,California,3061,USD,2020-09-02T05:16:49Z,9/2/2020
5338,74,478,Salt - Kosher,California,2795,USD,2020-09-02T22:41:38Z,9/2/2020
6378,44,598,Wine - Guy Sage Touraine,New Jersey,2781,USD,2020-09-02T19:26:32Z,9/2/2020
3448,47,550,Mangostein,Texas,1481,USD,2020-09-02T03:15:23Z,9/2/2020
9806,21,176,"Turkey - Breast, Bone - In",California,2155,USD,2020-09-02T06:20:37Z,9/2/2020
8572,32,448,Truffle - Peelings,New York,3440,USD,2020-09-02T00:50:18Z,9/2/2020
3408,38,146,Beets - Mini Golden,New York,3630,USD,2020-09-02T09:35:32Z,9/2/2020
8489,77,262,Cape Capensis - Fillet,New York,2603,USD,2020-09-02T21:21:47Z,9/2/2020
2430,77,221,Wine - Barolo Fontanafredda,New York,621,USD,2020-09-02T14:39:45Z,9/2/2020
5730,23,705,Chips Potato Swt Chilli Sour,New York,4110,USD,2020-09-02T16:57:43Z,9/2/2020
4577,7,667,Emulsifier,New York,2165,USD,2020-09-02T13:40:26Z,9/2/2020
3230,89,781,Chocolate - Semi Sweet,New Jersey,4653,USD,2020-09-02T00:45:48Z,9/2/2020
9923,63,676,Soap - Hand Soap,Texas,3477,USD,2020-09-02T11:49:53Z,9/2/2020
8033,55,378,"Soup - Cream Of Broccoli, Dry",California,4715,USD,2020-09-02T04:21:09Z,9/2/2020
4534,89,817,Appetizer - Veg Assortment,California,3155,USD,2020-09-02T00:53:11Z,9/2/2020
8838,31,705,Lobak,New Jersey,1926,USD,2020-09-02T01:51:44Z,9/2/2020
4029,53,391,"Oil - Shortening,liqud, Fry",Texas,892,USD,2020-09-02T08:52:59Z,9/2/2020
8525,7,356,Danishes - Mini Raspberry,California,4083,USD,2020-09-02T15:45:30Z,9/2/2020
1132,50,885,Coriander - Ground,New York,1678,USD,2020-09-02T06:46:00Z,9/2/2020
7249,33,329,Cheese - Ricotta,New York,1686,USD,2020-09-02T07:12:10Z,9/2/2020
1602,83,508,Pancetta,New York,4534,USD,2020-09-02T12:04:36Z,9/2/2020
5997,67,590,Bay Leaf Ground,New York,2942,USD,2020-09-02T20:16:30Z,9/2/2020
9680,20,144,Bread - Flat Bread,New York,4618,USD,2020-09-02T10:51:25Z,9/2/2020
5638,50,258,Uniform Linen Charge,New York,1359,USD,2020-09-02T22:32:53Z,9/2/2020
6617,42,239,Cornish Hen,New Jersey,2635,USD,2020-09-02T21:37:30Z,9/2/2020
3966,36,155,Broom Handle,Texas,2205,USD,2020-09-02T07:13:09Z,9/2/2020
9055,82,516,Beer - Blue Light,California,2329,USD,2020-09-02T09:29:22Z,9/2/2020
3124,2,550,"Asparagus - White, Canned",California,2088,USD,2020-09-02T01:45:27Z,9/2/2020
2334,13,443,"Tabasco Sauce, 2 Oz",New Jersey,2954,USD,2020-09-02T16:20:01Z,9/2/2020
8358,87,125,Longos - Grilled Chicken With,Texas,747,USD,2020-09-02T21:08:05Z,9/2/2020
9383,15,681,Tequila Rose Cream Liquor,California,924,USD,2020-09-02T14:38:34Z,9/2/2020
4971,23,421,"Salmon - Atlantic, Fresh, Whole",New York,2187,USD,2020-09-02T16:47:52Z,9/2/2020
6421,25,149,Lemonade - Pineapple Passion,New York,4914,USD,2020-09-02T09:51:57Z,9/2/2020
1498,99,117,"Beans - Black Bean, Dry",New York,3357,USD,2020-09-02T09:19:00Z,9/2/2020
6886,30,894,Onions - White,New York,1735,USD,2020-09-02T10:48:46Z,9/2/2020
7898,84,726,Knife Plastic - White,New York,3185,USD,2020-09-02T19:00:10Z,9/2/2020
4726,23,888,"Lamb - Leg, Boneless",New York,2349,USD,2020-09-02T07:03:41Z,9/2/2020
8475,85,579,Artichoke - Fresh,New Jersey,2447,USD,2020-09-02T04:12:24Z,9/2/2020
6114,26,658,Flour - Bread,Texas,4553,USD,2020-09-02T15:59:36Z,9/2/2020
2797,17,294,French Kiss Vanilla,California,1848,USD,2020-09-02T00:41:06Z,9/2/2020
2060,10,146,Onion Powder,California,4776,USD,2020-09-02T20:17:20Z,9/2/2020
2818,36,352,Cake - Bande Of Fruit,New Jersey,3800,USD,2020-09-02T09:47:52Z,9/2/2020
4273,89,642,Lid - 16 Oz And 32 Oz,Texas,3527,USD,2020-09-02T09:44:40Z,9/2/2020
5091,56,421,Cheese - Valancey,California,3534,USD,2020-09-02T11:05:24Z,9/2/2020
5850,34,859,"7up Diet, 355 Ml",New York,4514,USD,2020-09-02T13:09:17Z,9/2/2020
7147,84,594,"Wine - White, Concha Y Toro",New York,3950,USD,2020-09-02T15:51:11Z,9/2/2020
2970,50,851,Wine - Muscadet Sur Lie,New York,2116,USD,2020-09-02T13:29:02Z,9/2/2020
2320,20,527,Foil Cont Round,New York,3716,USD,2020-09-02T15:43:36Z,9/2/2020
4645,28,610,Syrup - Monin - Blue Curacao,New York,2509,USD,2020-09-02T12:11:11Z,9/2/2020
7988,90,840,Mushroom - White Button,New York,3904,USD,2020-09-02T15:25:48Z,9/2/2020
6281,47,803,"Lamb - Whole, Frozen",New Jersey,4292,USD,2020-09-02T12:59:36Z,9/2/2020
5800,65,733,Sauce - Fish 25 Ozf Bottle,Texas,827,USD,2020-09-02T21:20:18Z,9/2/2020
2715,94,671,Sprouts - Baby Pea Tendrils,California,2593,USD,2020-09-02T09:14:17Z,9/2/2020
4677,91,285,Wine - Casillero Del Diablo,California,2969,USD,2020-09-02T01:48:38Z,9/2/2020
3155,83,110,Longos - Grilled Veg Sandwiches,New Jersey,3330,USD,2020-09-02T11:01:21Z,9/2/2020
7360,73,374,Paste - Black Olive,Texas,1685,USD,2020-09-02T12:52:35Z,9/2/2020
1826,73,480,Pastry - Chocolate Chip Muffin,California,4719,USD,2020-09-02T04:54:19Z,9/2/2020
7600,70,348,"Potatoes - Purple, Organic",New York,2373,USD,2020-09-02T08:36:17Z,9/2/2020
2772,63,500,Soup - Campbells - Chicken Noodle,New York,3337,USD,2020-09-02T23:44:08Z,9/2/2020
5991,37,845,Longos - Grilled Veg Sandwiches,New York,4832,USD,2020-09-02T00:25:58Z,9/2/2020
1117,41,362,Compound - Mocha,New York,2136,USD,2020-09-02T06:09:01Z,9/2/2020
1796,70,303,Potatoes - Peeled,New York,2082,USD,2020-09-02T10:17:25Z,9/2/2020
3377,74,440,Pork - Caul Fat,New York,1390,USD,2020-09-02T23:06:33Z,9/2/2020
3955,42,773,Myers Planters Punch,New Jersey,4067,USD,2020-09-02T20:23:31Z,9/2/2020
5714,90,591,Wine - Casablanca Valley,Texas,3390,USD,2020-09-02T10:46:46Z,9/2/2020
3545,41,309,Mortadella,California,3633,USD,2020-09-02T23:55:48Z,9/2/2020
7793,75,281,Dc - Frozen Momji,California,3920,USD,2020-09-02T21:06:05Z,9/2/2020
9020,22,884,Muffins - Assorted,New Jersey,1862,USD,2020-09-02T01:32:51Z,9/2/2020
2420,56,717,"Juice - Clamato, 341 Ml",Texas,4513,USD,2020-09-02T21:13:48Z,9/2/2020
7016,11,479,White Fish - Filets,California,2202,USD,2020-09-02T08:31:33Z,9/2/2020
7323,91,386,Lobster - Base,New York,1179,USD,2020-09-02T12:28:39Z,9/2/2020
9847,32,538,Beer - Maudite,New York,2099,USD,2020-09-02T12:03:06Z,9/2/2020
8711,88,467,Sherry - Dry,New York,639,USD,2020-09-02T08:16:19Z,9/2/2020
2521,43,162,Potatoes - Pei 10 Oz,New York,1616,USD,2020-09-02T20:52:23Z,9/2/2020
9741,95,753,Pork - Ground,New York,3583,USD,2020-09-02T13:59:43Z,9/2/2020
2169,68,397,Wine - Valpolicella Masi,New York,4809,USD,2020-09-02T22:57:38Z,9/2/2020
5657,42,555,Jagermeister,New Jersey,3678,USD,2020-09-02T20:03:57Z,9/2/2020
2194,50,363,Mushrooms - Honey,Texas,1074,USD,2020-09-02T04:38:13Z,9/2/2020
7318,68,383,"Chilli Paste, Sambal Oelek",California,3643,USD,2020-09-02T09:24:05Z,9/2/2020
9434,34,739,Mushroom - Chanterelle Frozen,California,3233,USD,2020-09-02T18:46:16Z,9/2/2020
2001,23,421,"Salmon - Atlantic, Fresh, Whole",New Jersey,4357,USD,2020-09-02T08:04:29Z,9/2/2020
4742,25,149,Lemonade - Pineapple Passion,Texas,4939,USD,2020-09-02T13:06:04Z,9/2/2020
8589,99,117,"Beans - Black Bean, Dry",California,2744,USD,2020-09-02T20:57:36Z,9/2/2020
7131,30,894,Onions - White,New York,3598,USD,2020-09-02T08:43:28Z,9/2/2020
3805,84,726,Knife Plastic - White,New York,3663,USD,2020-09-02T14:53:42Z,9/2/2020
3456,23,888,"Lamb - Leg, Boneless",New York,959,USD,2020-09-02T08:29:59Z,9/2/2020
7880,85,579,Artichoke - Fresh,New York,3805,USD,2020-09-02T22:52:50Z,9/2/2020
8111,26,658,Flour - Bread,New York,2297,USD,2020-09-02T01:09:00Z,9/2/2020
9199,17,294,French Kiss Vanilla,New York,4375,USD,2020-09-02T19:20:54Z,9/2/2020
1721,10,146,Onion Powder,New Jersey,3836,USD,2020-09-02T06:38:40Z,9/2/2020
1619,36,352,Cake - Bande Of Fruit,Texas,4847,USD,2020-09-02T11:54:07Z,9/2/2020
1717,89,642,Lid - 16 Oz And 32 Oz,California,3569,USD,2020-09-02T15:55:20Z,9/2/2020
2028,56,421,Cheese - Valancey,California,2459,USD,2020-09-02T07:53:12Z,9/2/2020
4092,34,859,"7up Diet, 355 Ml",New Jersey,2797,USD,2020-09-02T16:16:44Z,9/2/2020
1845,84,594,"Wine - White, Concha Y Toro",Texas,1139,USD,2020-09-02T09:54:28Z,9/2/2020
1680,50,851,Wine - Muscadet Sur Lie,California,4142,USD,2020-09-02T23:03:15Z,9/2/2020
9351,20,527,Foil Cont Round,New York,2479,USD,2020-09-02T02:07:53Z,9/2/2020
9837,28,610,Syrup - Monin - Blue Curacao,New York,1440,USD,2020-09-02T09:27:53Z,9/2/2020
4833,90,840,Mushroom - White Button,New York,3530,USD,2020-09-02T21:41:53Z,9/2/2020
6295,47,803,"Lamb - Whole, Frozen",New York,3522,USD,2020-09-02T22:47:21Z,9/2/2020
7909,65,733,Sauce - Fish 25 Ozf Bottle,New York,3751,USD,2020-09-02T22:59:56Z,9/2/2020
7256,94,671,Sprouts - Baby Pea Tendrils,New York,2397,USD,2020-09-02T08:54:20Z,9/2/2020
7446,91,285,Wine - Casillero Del Diablo,New Jersey,3309,USD,2020-09-02T04:26:02Z,9/2/2020
9474,83,110,Longos - Grilled Veg Sandwiches,Texas,2029,USD,2020-09-02T05:29:34Z,9/2/2020
1341,73,374,Paste - Black Olive,California,1212,USD,2020-09-02T23:07:57Z,9/2/2020
3846,73,480,Pastry - Chocolate Chip Muffin,California,4089,USD,2020-09-02T12:56:33Z,9/2/2020
6259,70,348,"Potatoes - Purple, Organic",New Jersey,3369,USD,2020-09-02T03:09:52Z,9/2/2020
2049,63,500,Soup - Campbells - Chicken Noodle,Texas,3282,USD,2020-09-02T19:15:05Z,9/2/2020
1841,37,845,Longos - Grilled Veg Sandwiches,California,3631,USD,2020-09-02T04:48:17Z,9/2/2020
2491,41,362,Compound - Mocha,New York,778,USD,2020-09-02T09:16:36Z,9/2/2020
1891,70,303,Potatoes - Peeled,New York,4621,USD,2020-09-02T21:56:00Z,9/2/2020
8839,74,440,Pork - Caul Fat,New York,907,USD,2020-09-02T20:46:53Z,9/2/2020
1502,42,773,Myers Planters Punch,New York,2058,USD,2020-09-02T01:45:35Z,9/2/2020
9042,90,591,Wine - Casablanca Valley,New York,3507,USD,2020-09-02T04:56:55Z,9/2/2020
4980,41,309,Mortadella,New York,4267,USD,2020-09-02T05:05:52Z,9/2/2020
4174,75,281,Dc - Frozen Momji,New Jersey,2455,USD,2020-09-02T00:02:39Z,9/2/2020
8361,22,884,Muffins - Assorted,Texas,2157,USD,2020-09-02T04:45:37Z,9/2/2020
2429,56,717,"Juice - Clamato, 341 Ml",California,2525,USD,2020-09-02T01:22:58Z,9/2/2020
1041,11,479,White Fish - Filets,California,841,USD,2020-09-02T20:18:04Z,9/2/2020
3905,91,386,Lobster - Base,New Jersey,1492,USD,2020-09-02T12:36:48Z,9/2/2020
7587,32,538,Beer - Maudite,Texas,1796,USD,2020-09-02T09:30:24Z,9/2/2020
4596,88,467,Sherry - Dry,California,3675,USD,2020-09-02T21:18:02Z,9/2/2020
6748,43,162,Potatoes - Pei 10 Oz,New York,4822,USD,2020-09-02T15:36:13Z,9/2/2020
5690,95,753,Pork - Ground,New York,2954,USD,2020-09-02T22:50:03Z,9/2/2020
4172,68,397,Wine - Valpolicella Masi,New York,2925,USD,2020-09-02T04:50:54Z,9/2/2020
2054,42,555,Jagermeister,New York,2656,USD,2020-09-02T22:50:06Z,9/2/2020
2419,50,363,Mushrooms - Honey,New York,501,USD,2020-09-02T06:06:41Z,9/2/2020
5981,68,383,"Chilli Paste, Sambal Oelek",New York,1724,USD,2020-09-02T13:40:34Z,9/2/2020
8227,34,739,Mushroom - Chanterelle Frozen,New Jersey,3875,USD,2020-09-02T06:51:30Z,9/2/2020
9540,23,421,"Salmon - Atlantic, Fresh, Whole",Texas,4083,USD,2020-09-02T17:12:31Z,9/2/2020
4273,25,149,Lemonade - Pineapple Passion,California,4424,USD,2020-09-02T18:54:00Z,9/2/2020
6191,99,117,"Beans - Black Bean, Dry",California,4274,USD,2020-09-02T09:58:26Z,9/2/2020
3195,30,894,Onions - White,New Jersey,1881,USD,2020-09-02T01:51:03Z,9/2/2020
2922,84,726,Knife Plastic - White,Texas,3862,USD,2020-09-02T12:13:48Z,9/2/2020
2785,23,888,"Lamb - Leg, Boneless",California,3967,USD,2020-09-02T07:58:50Z,9/2/2020
4813,85,579,Artichoke - Fresh,New York,2339,USD,2020-09-02T23:29:02Z,9/2/2020
9166,26,658,Flour - Bread,New York,1079,USD,2020-09-02T01:45:52Z,9/2/2020
9511,17,294,French Kiss Vanilla,New York,505,USD,2020-09-02T20:19:37Z,9/2/2020
1185,10,146,Onion Powder,New York,2564,USD,2020-09-02T13:19:41Z,9/2/2020
1107,36,352,Cake - Bande Of Fruit,New York,2090,USD,2020-09-02T15:11:38Z,9/2/2020
9457,89,642,Lid - 16 Oz And 32 Oz,New York,2826,USD,2020-09-02T17:15:29Z,9/2/2020
3555,56,421,Cheese - Valancey,New Jersey,4922,USD,2020-09-02T20:52:51Z,9/2/2020
3442,34,859,"7up Diet, 355 Ml",Texas,2337,USD,2020-09-02T06:36:05Z,9/2/2020
2053,84,594,"Wine - White, Concha Y Toro",California,3682,USD,2020-09-02T18:45:30Z,9/2/2020
3084,50,851,Wine - Muscadet Sur Lie,California,2736,USD,2020-09-02T01:23:51Z,9/2/2020
8450,20,527,Foil Cont Round,New Jersey,4133,USD,2020-09-02T17:40:38Z,9/2/2020
1192,28,610,Syrup - Monin - Blue Curacao,Texas,4373,USD,2020-09-02T02:35:02Z,9/2/2020
5877,90,840,Mushroom - White Button,California,2901,USD,2020-09-02T23:55:03Z,9/2/2020
1569,47,803,"Lamb - Whole, Frozen",New York,721,USD,2020-09-02T14:02:07Z,9/2/2020
9978,65,733,Sauce - Fish 25 Ozf Bottle,New York,3432,USD,2020-09-02T23:39:53Z,9/2/2020
5258,94,671,Sprouts - Baby Pea Tendrils,New York,4838,USD,2020-09-02T02:03:43Z,9/2/2020
3086,91,285,Wine - Casillero Del Diablo,New York,4242,USD,2020-09-02T11:15:48Z,9/2/2020
9527,83,110,Longos - Grilled Veg Sandwiches,New York,3426,USD,2020-09-02T11:01:39Z,9/2/2020
1636,73,374,Paste - Black Olive,New York,2297,USD,2020-09-02T14:39:44Z,9/2/2020
8386,73,480,Pastry - Chocolate Chip Muffin,New Jersey,3136,USD,2020-09-02T02:36:38Z,9/2/2020
6918,70,348,"Potatoes - Purple, Organic",Texas,566,USD,2020-09-02T15:17:01Z,9/2/2020
8029,63,500,Soup - Campbells - Chicken Noodle,California,2029,USD,2020-09-02T16:45:26Z,9/2/2020
7623,37,845,Longos - Grilled Veg Sandwiches,California,2812,USD,2020-09-02T06:02:56Z,9/2/2020
4945,41,362,Compound - Mocha,New Jersey,1470,USD,2020-09-02T03:30:42Z,9/2/2020
6671,70,303,Potatoes - Peeled,Texas,1800,USD,2020-09-02T12:04:48Z,9/2/2020
8918,74,440,Pork - Caul Fat,California,4971,USD,2020-09-02T15:57:21Z,9/2/2020
6814,42,773,Myers Planters Punch,New York,4944,USD,2020-09-02T22:54:48Z,9/2/2020
4215,90,591,Wine - Casablanca Valley,New York,902,USD,2020-09-02T11:40:02Z,9/2/2020
1107,41,309,Mortadella,New York,2900,USD,2020-09-02T22:00:45Z,9/2/2020
8135,75,281,Dc - Frozen Momji,New York,1507,USD,2020-09-02T05:27:24Z,9/2/2020
9959,22,884,Muffins - Assorted,New York,2646,USD,2020-09-02T02:27:42Z,9/2/2020
8742,56,717,"Juice - Clamato, 341 Ml",New York,716,USD,2020-09-02T03:25:12Z,9/2/2020
4977,11,479,White Fish - Filets,New Jersey,3128,USD,2020-09-02T00:36:46Z,9/2/2020
3993,91,386,Lobster - Base,Texas,1704,USD,2020-09-02T01:10:04Z,9/2/2020
9585,32,538,Beer - Maudite,California,3793,USD,2020-09-02T19:39:14Z,9/2/2020
6022,88,467,Sherry - Dry,California,4892,USD,2020-09-02T04:44:47Z,9/2/2020
2173,43,162,Potatoes - Pei 10 Oz,New Jersey,3059,USD,2020-09-02T22:09:12Z,9/2/2020
8799,95,753,Pork - Ground,Texas,4594,USD,2020-09-02T07:36:13Z,9/2/2020
3297,68,397,Wine - Valpolicella Masi,California,1395,USD,2020-09-02T10:35:00Z,9/2/2020
7931,42,555,Jagermeister,New York,4833,USD,2020-09-02T02:43:54Z,9/2/2020
3745,50,363,Mushrooms - Honey,New York,1842,USD,2020-09-02T09:08:47Z,9/2/2020
7925,68,383,"Chilli Paste, Sambal Oelek",New York,2078,USD,2020-09-02T12:54:46Z,9/2/2020
2432,34,739,Mushroom - Chanterelle Frozen,New York,1466,USD,2020-09-02T07:15:23Z,9/2/2020
4479,23,421,"Salmon - Atlantic, Fresh, Whole",New York,2868,USD,2020-09-02T23:24:46Z,9/2/2020
5407,25,149,Lemonade - Pineapple Passion,New York,4026,USD,2020-09-02T14:10:56Z,9/2/2020
3054,99,117,"Beans - Black Bean, Dry",New Jersey,2446,USD,2020-09-02T18:44:28Z,9/2/2020
5438,30,894,Onions - White,Texas,580,USD,2020-09-02T22:48:04Z,9/2/2020
4982,84,726,Knife Plastic - White,California,595,USD,2020-09-02T21:45:17Z,9/2/2020
8090,23,888,"Lamb - Leg, Boneless",California,2731,USD,2020-09-02T00:38:55Z,9/2/2020
2104,85,579,Artichoke - Fresh,New Jersey,1474,USD,2020-09-02T11:49:57Z,9/2/2020
